STATEFIPS;STATE;ZIPCODE;NumofReturns;TotalIncome;Salaries;NumofRetwithDivis;Divis;NumofRetwithRE;Retax
51;VA;24141;8410.0000;475610.0000;333750.0000;1350.0000;7450.0000;340.0000;1001.0000
51;VA;24147;410.0000;19353.0001;13901.0000;30.0000;31.0000;0.0000;0.0000
51;VA;24148;3490.0000;158594.0001;116349.0000;390.0000;2084.0000;110.0000;164.0000
51;VA;24149;1680.0000;120876.0000;85194.0000;330.0000;1831.0000;120.0000;426.0000
51;VA;24150;300.0000;13468.0003;9714.0000;30.0000;13.0000;0.0000;0.0000
51;VA;24151;8620.0000;441337.0000;306804.0000;1260.0000;7567.0000;280.0000;996.0000
51;VA;24153;17940.0000;1214428.0000;797052.0000;3940.0000;26861.0000;1280.0000;4976.0000
51;VA;24161;160.0000;7108.0003;5121.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24162;970.0000;54139.0001;39865.0000;130.0000;688.0000;40.0000;130.0000
51;VA;24165;730.0000;32059.0000;24600.0000;90.0000;218.0000;0.0000;0.0000
51;VA;24167;140.0000;6784.0003;5547.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24168;310.0000;13102.0001;9051.0000;30.0000;120.0000;0.0000;0.0000
51;VA;24171;3410.0000;170112.0000;112927.0000;560.0000;3413.0000;110.0000;308.0000
51;VA;24174;1050.0000;53817.0000;37677.0000;110.0000;412.0000;0.0000;0.0000
51;VA;24175;3900.0000;289767.0000;197447.0000;1000.0000;5323.0000;350.0000;957.0000
51;VA;24176;730.0000;68098.0000;31463.0000;310.0000;2883.0000;100.0000;509.0000
51;VA;24179;9280.0000;510234.0000;365014.0000;1530.0000;5353.0000;420.0000;1133.0000
51;VA;24184;2220.0000;147698.0000;92100.0000;480.0000;2639.0000;160.0000;569.0000
51;VA;24185;390.0000;17963.0001;12226.0000;70.0000;125.0000;0.0000;0.0000
51;VA;24201;6810.0000;285517.0000;198340.0000;780.0000;4349.0000;160.0000;406.0000
51;VA;24202;5370.0000;339460.0000;208896.0000;860.0000;11470.0000;240.0000;1018.0000
51;VA;24210;6900.0000;384793.0000;253518.0000;1100.0000;7399.0000;240.0000;648.0000
51;VA;24211;4360.0000;327442.0000;202112.0000;1120.0000;10707.0000;330.0000;1006.0000
51;VA;24216;820.0000;26732.0001;20097.0000;40.0000;24.0000;0.0000;0.0000
51;VA;24219;3730.0000;175290.0000;127666.0000;310.0000;1609.0000;70.0000;147.0000
51;VA;24220;230.0000;9922.0002;7650.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24221;260.0000;10557.0002;7990.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24224;1950.0000;84936.0000;64431.0000;150.0000;251.0000;0.0000;0.0000
51;VA;24225;570.0000;22596.0001;16979.0000;50.0000;54.0000;0.0000;0.0000
51;VA;24226;440.0000;17384.0001;13649.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24228;2350.0000;106861.0001;77115.0000;200.0000;1605.0000;0.0000;0.0000
51;VA;24230;2920.0000;123602.0001;93292.0000;190.0000;275.0000;30.0000;66.0000
51;VA;24236;1180.0000;55629.0000;36899.0000;160.0000;718.0000;30.0000;53.0000
51;VA;24237;330.0000;10982.0002;8394.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24243;790.0000;31159.0000;23123.0000;40.0000;55.0000;0.0000;0.0000
51;VA;24244;1850.0000;79858.0000;61115.0000;100.0000;109.0000;0.0000;0.0000
51;VA;24245;360.0000;14280.0001;10693.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24248;850.0000;36611.0000;25124.0000;70.0000;145.0000;0.0000;0.0000
51;VA;24250;400.0000;16453.0002;13195.0000;20.0000;4.0000;0.0000;0.0000
51;VA;24251;3480.0000;171893.0000;125521.0000;340.0000;1729.0000;70.0000;187.0000
51;VA;24256;980.0000;42665.0000;32575.0000;60.0000;59.0000;0.0000;0.0000
51;VA;24258;550.0000;26787.0000;19339.0000;60.0000;58.0000;0.0000;0.0000
51;VA;24260;1880.0000;81079.0000;62827.0000;120.0000;381.0000;0.0000;0.0000
51;VA;24263;2250.0000;106645.0000;73730.0000;230.0000;1841.0000;30.0000;42.0000
51;VA;24265;200.0000;7091.0002;5299.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24266;3790.0000;198870.0000;146202.0000;430.0000;4187.0000;80.0000;167.0000
51;VA;24270;200.0000;8792.0002;5629.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24271;990.0000;43884.0000;32896.0000;80.0000;126.0000;0.0000;0.0000
51;VA;24272;170.0000;6275.0000;4980.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24273;2330.0000;101051.0001;75778.0000;180.0000;809.0000;30.0000;44.0000
51;VA;24277;1760.0000;73317.0000;52358.0000;150.0000;625.0000;0.0000;0.0000
51;VA;24279;1550.0000;66900.0000;49984.0000;90.0000;236.0000;0.0000;0.0000
51;VA;24280;410.0000;26756.0000;16572.0000;60.0000;404.0000;0.0000;0.0000
51;VA;24281;810.0000;30120.0001;22562.0000;40.0000;65.0000;0.0000;0.0000
51;VA;24282;160.0000;3410.0000;2771.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24283;930.0000;41051.0000;28699.0000;90.0000;201.0000;0.0000;0.0000
51;VA;24290;680.0000;29468.0000;21041.0000;60.0000;56.0000;0.0000;0.0000
51;VA;24292;130.0000;5264.0002;3586.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24293;3850.0000;202704.0000;147088.0000;390.0000;1966.0000;80.0000;189.0000
51;VA;24301;5790.0000;278999.0000;201906.0000;540.0000;2250.0000;150.0000;405.0000
51;VA;24311;770.0000;29020.0000;22413.0000;50.0000;47.0000;0.0000;0.0000
51;VA;24312;940.0000;41399.0000;31558.0000;80.0000;70.0000;0.0000;0.0000
51;VA;24313;370.0000;16387.0003;13649.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24314;540.0000;27955.0000;19651.0000;70.0000;220.0000;0.0000;0.0000
51;VA;24315;1270.0000;70049.0001;49357.0000;190.0000;478.0000;20.0000;40.0000
51;VA;24317;1380.0000;58947.0000;44434.0000;140.0000;217.0000;0.0000;0.0000
51;VA;24318;260.0000;11936.0002;7831.0000;40.0000;78.0000;0.0000;0.0000
51;VA;24319;2940.0000;148210.0000;106265.0000;270.0000;772.0000;80.0000;158.0000
51;VA;24323;280.0000;13609.0002;10152.0000;30.0000;63.0000;0.0000;0.0000
51;VA;24324;970.0000;58895.0000;39817.0000;130.0000;439.0000;50.0000;144.0000
51;VA;24325;400.0000;21519.0001;13085.0000;60.0000;77.0000;0.0000;0.0000
51;VA;24326;450.0000;20263.0000;13131.0000;70.0000;135.0000;0.0000;0.0000
51;VA;24328;910.0000;49533.0000;28465.0000;160.0000;521.0000;30.0000;95.0000
51;VA;24330;1310.0000;51954.0000;37611.0000;110.0000;157.0000;0.0000;0.0000
51;VA;24333;7550.0000;343226.0000;238630.0000;880.0000;5006.0000;170.0000;625.0000
51;VA;24340;2250.0000;114881.0001;81512.0000;220.0000;985.0000;80.0000;127.0000
51;VA;24343;4030.0000;200420.0000;131089.0000;470.0000;2216.0000;90.0000;210.0000
51;VA;24347;800.0000;42727.0000;32333.0000;80.0000;180.0000;30.0000;98.0000
51;VA;24348;1980.0000;80577.0001;56287.0000;240.0000;497.0000;30.0000;86.0000
51;VA;24350;500.0000;19955.0001;15106.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24351;240.0000;9450.0002;7261.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24352;430.0000;19951.0000;13505.0000;70.0000;83.0000;0.0000;0.0000
51;VA;24354;6050.0000;270794.0000;191556.0000;640.0000;4208.0000;140.0000;303.0000
51;VA;24360;2430.0000;115917.0000;88766.0000;180.0000;511.0000;50.0000;86.0000
51;VA;24361;1880.0000;93785.0001;68467.0000;210.0000;1011.0000;50.0000;82.0000
51;VA;24363;550.0000;26195.0000;15031.0000;90.0000;248.0000;0.0000;0.0000
51;VA;24366;390.0000;19853.0001;13510.0000;50.0000;106.0000;0.0000;0.0000
51;VA;24368;2280.0000;114152.0001;83030.0000;250.0000;954.0000;50.0000;102.0000
51;VA;24370;2260.0000;94696.0000;72227.0000;140.0000;381.0000;20.0000;52.0000
51;VA;24374;320.0000;12565.0002;9142.0000;30.0000;52.0000;0.0000;0.0000
51;VA;24375;620.0000;27769.0000;20062.0000;60.0000;81.0000;0.0000;0.0000
51;VA;24377;110.0000;4725.0002;3276.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24378;410.0000;18971.0001;12214.0000;40.0000;145.0000;0.0000;0.0000
51;VA;24380;1200.0000;66507.0001;42797.0000;180.0000;685.0000;30.0000;66.0000
51;VA;24381;1670.0000;75746.0000;53655.0000;170.0000;370.0000;20.0000;57.0000
51;VA;24382;6410.0000;341098.0000;227688.0000;980.0000;5511.0000;220.0000;498.0000
51;VA;24401;18370.0000;1107778.0000;705737.0000;3670.0000;28554.0000;1020.0000;3368.0000
51;VA;24413;120.0000;5594.0002;3181.0000;40.0000;80.0000;0.0000;0.0000
51;VA;24416;3790.0000;163594.0001;123493.0000;380.0000;1260.0000;130.0000;331.0000
51;VA;24421;1800.0000;109757.0000;74458.0000;340.0000;1545.0000;110.0000;226.0000
51;VA;24422;2640.0000;127541.0000;87245.0000;430.0000;1827.0000;70.0000;132.0000
51;VA;24426;6400.0000;325657.0000;221711.0000;1140.0000;4515.0000;150.0000;284.0000
51;VA;24430;750.0000;28679.0001;21906.0000;40.0000;28.0000;0.0000;0.0000
51;VA;24431;1300.0000;66619.0000;50896.0000;130.0000;171.0000;30.0000;49.0000
51;VA;24432;170.0000;7448.0002;5123.0000;20.0000;32.0000;0.0000;0.0000
51;VA;24435;880.0000;78794.0001;35736.0000;240.0000;1301.0000;50.0000;207.0000
51;VA;24437;460.0000;35847.0001;21198.0000;130.0000;499.0000;50.0000;115.0000
51;VA;24439;480.0000;20894.0001;15296.0000;40.0000;81.0000;0.0000;0.0000
51;VA;24440;1280.0000;65536.0000;45628.0000;150.0000;701.0000;50.0000;125.0000
51;VA;24441;3150.0000;170662.0000;130615.0000;410.0000;1378.0000;100.0000;187.0000
51;VA;24445;1170.0000;63895.0001;39976.0000;210.0000;2011.0000;30.0000;154.0000
51;VA;24450;6980.0000;529589.0000;285881.0000;2140.0000;22971.0000;660.0000;2603.0000
51;VA;24458;170.0000;11178.0002;4592.0000;50.0000;100.0000;0.0000;0.0000
51;VA;24459;350.0000;23455.0001;14470.0000;80.0000;393.0000;0.0000;0.0000
51;VA;24460;690.0000;41989.0001;26029.0000;130.0000;2398.0000;20.0000;91.0000
51;VA;24465;580.0000;33558.0000;15853.0000;190.0000;1750.0000;0.0000;0.0000
51;VA;24467;1080.0000;81917.0000;50865.0000;300.0000;1624.0000;90.0000;207.0000
51;VA;24471;730.0000;52435.0000;35424.0000;180.0000;877.0000;60.0000;169.0000
51;VA;24472;1100.0000;65551.0001;38408.0000;200.0000;1642.0000;60.0000;203.0000
51;VA;24473;420.0000;30155.0001;13967.0000;130.0000;1135.0000;30.0000;169.0000
51;VA;24476;190.0000;13206.0002;8837.0000;50.0000;147.0000;0.0000;0.0000
51;VA;24477;5620.0000;349766.0000;239399.0000;910.0000;3680.0000;290.0000;586.0000
51;VA;24479;740.0000;46493.0001;28281.0000;170.0000;1119.0000;60.0000;136.0000
51;VA;24482;2350.0000;132974.0000;95303.0000;390.0000;1517.0000;100.0000;267.0000
51;VA;24483;280.0000;16432.0002;9825.0000;50.0000;232.0000;0.0000;0.0000
51;VA;24484;350.0000;19251.0000;10781.0000;60.0000;532.0000;0.0000;0.0000
51;VA;24485;200.0000;10747.0002;6858.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24486;1810.0000;113238.0000;77522.0000;340.0000;1262.0000;100.0000;265.0000
51;VA;24487;110.0000;6694.0002;3857.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24501;11270.0000;417716.0000;324747.0000;870.0000;2640.0000;230.0000;417.0000
51;VA;24502;18980.0000;973411.0000;718469.0000;3120.0000;12782.0000;790.0000;2013.0000
51;VA;24503;9350.0000;1000012.0000;560051.0000;3440.0000;46799.0000;1260.0000;5613.0000
51;VA;24504;4280.0000;206889.0000;148182.0000;490.0000;1876.0000;130.0000;384.0000
51;VA;24517;2510.0000;122707.0000;85465.0000;330.0000;2201.0000;60.0000;113.0000
51;VA;24520;1010.0000;48595.0000;36349.0000;100.0000;531.0000;20.0000;26.0000
51;VA;24521;4450.0000;262243.0000;176025.0000;790.0000;4512.0000;210.0000;464.0000
51;VA;24522;4670.0000;259763.0000;184885.0000;710.0000;4610.0000;230.0000;599.0000
51;VA;24523;8870.0000;476050.0000;325829.0000;1600.0000;8793.0000;400.0000;832.0000
51;VA;24526;640.0000;41553.0000;26511.0000;110.0000;223.0000;40.0000;86.0000
51;VA;24527;1320.0000;68928.0000;51742.0000;160.0000;492.0000;50.0000;89.0000
51;VA;24528;1310.0000;59984.0000;41540.0000;190.0000;1685.0000;30.0000;93.0000
51;VA;24529;710.0000;40048.0001;27222.0000;150.0000;579.0000;30.0000;85.0000
51;VA;24530;500.0000;23276.0000;16274.0000;50.0000;173.0000;0.0000;0.0000
51;VA;24531;3580.0000;190331.0000;125574.0000;520.0000;2317.0000;150.0000;378.0000
51;VA;24534;700.0000;31650.0000;22304.0000;50.0000;154.0000;0.0000;0.0000
51;VA;24538;2160.0000;128140.0000;94752.0000;330.0000;757.0000;100.0000;199.0000
51;VA;24540;13810.0000;598515.0000;424110.0000;1550.0000;6433.0000;560.0000;894.0000
51;VA;24541;11900.0000;636823.0000;388826.0000;1830.0000;19204.0000;580.0000;1542.0000
51;VA;24549;1860.0000;99194.0001;72334.0000;230.0000;721.0000;80.0000;146.0000
51;VA;24550;3590.0000;215753.0000;162499.0000;540.0000;2118.0000;190.0000;414.0000
51;VA;24551;12240.0000;1122043.0000;737823.0000;3540.0000;25402.0000;1500.0000;3808.0000
51;VA;24553;830.0000;39120.0000;29554.0000;70.0000;177.0000;0.0000;0.0000
51;VA;24554;1680.0000;83507.0001;62660.0000;190.0000;439.0000;50.0000;81.0000
51;VA;24555;890.0000;44404.0000;29356.0000;130.0000;892.0000;30.0000;88.0000
51;VA;24556;1600.0000;138100.0000;86572.0000;420.0000;2685.0000;170.0000;397.0000
51;VA;24557;3340.0000;166725.0000;112259.0000;420.0000;3146.0000;90.0000;266.0000
51;VA;24558;2940.0000;156341.0000;108040.0000;460.0000;3314.0000;110.0000;207.0000
51;VA;24562;200.0000;9681.0002;6092.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24563;2300.0000;104774.0000;75779.0000;270.0000;936.0000;40.0000;43.0000
51;VA;24565;420.0000;18672.0001;13112.0000;40.0000;99.0000;20.0000;36.0000
51;VA;24566;640.0000;31373.0000;23225.0000;80.0000;130.0000;0.0000;0.0000
51;VA;24569;410.0000;19606.0001;13987.0000;40.0000;77.0000;0.0000;0.0000
51;VA;24571;860.0000;51864.0001;31546.0000;160.0000;776.0000;40.0000;112.0000
51;VA;24572;7800.0000;397297.0000;293716.0000;930.0000;3626.0000;290.0000;475.0000
51;VA;24574;1770.0000;109031.0000;75627.0000;300.0000;2150.0000;100.0000;212.0000
51;VA;24577;2060.0000;95708.0000;67904.0000;210.0000;663.0000;50.0000;70.0000
51;VA;24578;500.0000;34757.0000;17787.0000;110.0000;370.0000;0.0000;0.0000
51;VA;24579;610.0000;24653.0000;18301.0000;40.0000;99.0000;0.0000;0.0000
51;VA;24580;270.0000;12305.0002;9726.0000;30.0000;21.0000;0.0000;0.0000
51;VA;24586;2520.0000;125369.0001;92277.0000;310.0000;966.0000;100.0000;174.0000
51;VA;24588;4350.0000;240193.0000;174106.0000;650.0000;2336.0000;170.0000;325.0000
51;VA;24589;900.0000;41829.0000;32962.0000;100.0000;152.0000;20.0000;32.0000
51;VA;24590;3800.0000;237687.0000;160876.0000;570.0000;3870.0000;220.0000;908.0000
51;VA;24592;5930.0000;283797.0000;197443.0000;770.0000;4540.0000;180.0000;367.0000
51;VA;24593;970.0000;55979.0001;43668.0000;140.0000;298.0000;50.0000;105.0000
51;VA;24594;710.0000;35175.0000;25762.0000;80.0000;243.0000;30.0000;47.0000
51;VA;24597;520.0000;26528.0000;18412.0000;70.0000;132.0000;0.0000;0.0000
51;VA;24598;740.0000;39528.0000;28380.0000;140.0000;762.0000;0.0000;0.0000
51;VA;24599;270.0000;12679.0001;8552.0000;20.0000;29.0000;0.0000;0.0000
51;VA;24602;240.0000;8494.0003;6540.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24603;290.0000;13143.0003;10534.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24605;3500.0000;216984.0000;131950.0000;570.0000;3987.0000;100.0000;319.0000
51;VA;24609;2540.0000;128325.0001;91556.0000;190.0000;1308.0000;50.0000;99.0000
51;VA;24613;350.0000;15062.0002;11136.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24614;2420.0000;126771.0000;86823.0000;230.0000;3217.0000;50.0000;115.0000
51;VA;24620;700.0000;27313.0001;20534.0000;20.0000;38.0000;0.0000;0.0000
51;VA;24622;250.0000;10326.0002;8045.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24630;2490.0000;116000.0001;84374.0000;210.0000;542.0000;30.0000;55.0000
51;VA;24631;510.0000;15827.0002;11794.0000;20.0000;12.0000;0.0000;0.0000
51;VA;24634;190.0000;7042.0003;5377.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24637;1430.0000;82515.0000;59507.0000;150.0000;428.0000;30.0000;51.0000
51;VA;24639;1070.0000;41088.0000;31761.0000;50.0000;38.0000;0.0000;0.0000
51;VA;24641;2040.0000;98381.0000;68602.0000;190.0000;1240.0000;40.0000;89.0000
51;VA;24646;210.0000;8828.0003;6868.0000;0.0000;0.0000;0.0000;0.0000
51;VA;24649;720.0000;29395.0000;23612.0000;30.0000;19.0000;0.0000;0.0000
51;VA;24651;2260.0000;129241.0000;78302.0000;360.0000;5173.0000;70.0000;174.0000
51;VA;24656;1120.0000;54025.0000;39332.0000;110.0000;255.0000;0.0000;0.0000
51;VA;99999;37990.0000;3235102.0000;1866215.0000;7650.0000;112160.0000;3530.0000;21284.0000
53;WA;98001;17680.0000;1403028.0000;997789.0000;2880.0000;10242.0000;2040.0000;12371.0000
53;WA;98002;17490.0000;905363.0000;694018.0000;1460.0000;4083.0000;910.0000;4260.0000
53;WA;98003;23630.0000;1407335.0000;1020537.0000;2800.0000;11981.0000;1530.0000;8027.0000
53;WA;98004;19580.0000;8096083.0000;4217851.0000;10920.0000;494730.0000;3880.0000;74655.0000
53;WA;98005;10110.0000;2203959.0000;1465641.0000;4850.0000;97500.0000;1870.0000;22222.0000
53;WA;98006;19180.0000;4377802.0000;2872079.0000;9940.0000;131836.0000;4490.0000;49498.0000
53;WA;98007;13620.0000;1724523.0000;1386152.0000;5030.0000;29007.0000;1210.0000;9712.0000
53;WA;98008;12570.0000;2298734.0000;1616874.0000;5950.0000;65081.0000;2550.0000;23336.0000
53;WA;98010;3580.0000;449482.0000;311907.0000;970.0000;6330.0000;660.0000;4960.0000
53;WA;98011;13600.0000;1718852.0000;1308614.0000;4760.0000;24515.0000;2300.0000;18430.0000
53;WA;98012;33700.0000;4244067.0000;3349133.0000;11540.0000;45657.0000;6230.0000;44373.0000
53;WA;98014;3660.0000;570183.0000;407340.0000;1280.0000;9613.0000;870.0000;7981.0000
53;WA;98019;5790.0000;847352.0000;658669.0000;2180.0000;11591.0000;1360.0000;10620.0000
53;WA;98020;11230.0000;1986981.0000;1011906.0000;5300.0000;99825.0000;2700.0000;25284.0000
53;WA;98021;15570.0000;2325163.0000;1838889.0000;6120.0000;25164.0000;3330.0000;25790.0000
53;WA;98022;11700.0000;1082434.0000;704371.0000;2650.0000;16971.0000;1520.0000;9756.0000
53;WA;98023;24910.0000;1923564.0000;1307438.0000;4090.0000;22905.0000;2530.0000;14417.0000
53;WA;98024;2560.0000;418320.0000;279655.0000;1000.0000;8458.0000;610.0000;6858.0000
53;WA;98026;19630.0000;2105539.0000;1366826.0000;6070.0000;40997.0000;3190.0000;21991.0000
53;WA;98027;15020.0000;2587143.0000;1729229.0000;6580.0000;74164.0000;3400.0000;31362.0000
53;WA;98028;11690.0000;1573144.0000;1153490.0000;4460.0000;28999.0000;2280.0000;19533.0000
53;WA;98029;13870.0000;2668597.0000;2088149.0000;6840.0000;49446.0000;3190.0000;28408.0000
53;WA;98030;18070.0000;1117538.0000;850036.0000;2220.0000;7089.0000;1390.0000;7777.0000
53;WA;98031;21040.0000;1451752.0000;1096352.0000;3220.0000;10698.0000;2030.0000;11825.0000
53;WA;98032;18600.0000;1124053.0000;868225.0000;2120.0000;7152.0000;1120.0000;5778.0000
53;WA;98033;20180.0000;7176170.0000;3775090.0000;11130.0000;234658.0000;5600.0000;71903.0000
53;WA;98034;25700.0000;3772247.0000;2794604.0000;9580.0000;84138.0000;4360.0000;33411.0000
53;WA;98036;20600.0000;1794063.0000;1356760.0000;4890.0000;17610.0000;2600.0000;16107.0000
53;WA;98037;14370.0000;1136774.0000;877221.0000;2980.0000;9680.0000;1550.0000;9156.0000
53;WA;98038;16630.0000;1998310.0000;1488537.0000;4870.0000;22251.0000;3180.0000;20981.0000
53;WA;98039;1510.0000;2322736.0000;879149.0000;1080.0000;267991.0000;610.0000;23616.0000
53;WA;98040;12630.0000;5202508.0000;2513088.0000;7930.0000;242778.0000;3900.0000;62432.0000
53;WA;98042;24330.0000;2183182.0000;1570323.0000;5200.0000;28299.0000;3330.0000;21294.0000
53;WA;98043;11300.0000;836320.0000;646496.0000;2310.0000;6971.0000;1150.0000;5891.0000
53;WA;98045;8090.0000;1184209.0000;837911.0000;2700.0000;22862.0000;1860.0000;16123.0000
53;WA;98047;3270.0000;194130.0000;151874.0000;260.0000;377.0000;220.0000;999.0000
53;WA;98051;1910.0000;240713.0000;163720.0000;510.0000;2663.0000;380.0000;3164.0000
53;WA;98052;35340.0000;7255916.0000;5743216.0000;18100.0000;166703.0000;5900.0000;53548.0000
53;WA;98053;10050.0000;2514834.0000;1701859.0000;5800.0000;79875.0000;2930.0000;32455.0000
53;WA;98055;12360.0000;901850.0000;688430.0000;2250.0000;8545.0000;1100.0000;6328.0000
53;WA;98056;17910.0000;2088917.0000;1405307.0000;4850.0000;33450.0000;2500.0000;20836.0000
53;WA;98057;7420.0000;518079.0000;371873.0000;1140.0000;8738.0000;530.0000;3502.0000
53;WA;98058;21800.0000;1970736.0000;1445299.0000;5490.0000;23720.0000;2890.0000;19121.0000
53;WA;98059;19520.0000;2642132.0000;1878669.0000;6640.0000;43648.0000;3610.0000;31541.0000
53;WA;98065;7010.0000;1305626.0000;1023292.0000;2920.0000;16366.0000;2140.0000;19510.0000
53;WA;98070;5680.0000;677188.0000;345056.0000;2280.0000;24867.0000;1110.0000;9983.0000
53;WA;98072;12720.0000;2282537.0000;1539353.0000;5640.0000;65183.0000;3100.0000;32083.0000
53;WA;98074;12890.0000;3853447.0000;2812127.0000;7600.0000;115738.0000;4030.0000;41738.0000
53;WA;98075;10850.0000;3240233.0000;2311758.0000;6420.0000;80058.0000;3650.0000;44663.0000
53;WA;98077;6180.0000;1640344.0000;1069519.0000;3390.0000;57047.0000;2040.0000;24321.0000
53;WA;98087;20040.0000;1551983.0000;1228980.0000;3650.0000;13972.0000;2110.0000;11455.0000
53;WA;98092;23560.0000;2019320.0000;1433150.0000;4380.0000;21903.0000;3090.0000;21110.0000
53;WA;98101;9720.0000;3119610.0000;1347916.0000;4420.0000;171176.0000;1040.0000;13889.0000
53;WA;98102;16110.0000;2688894.0000;1722549.0000;6440.0000;107251.0000;2050.0000;21891.0000
53;WA;98103;29710.0000;4386249.0000;3182443.0000;13020.0000;103626.0000;4960.0000;41213.0000
53;WA;98104;7540.0000;952490.0000;499406.0000;2060.0000;48096.0000;510.0000;6427.0000
53;WA;98105;16930.0000;3286276.0000;1887736.0000;6680.0000;164145.0000;2760.0000;37145.0000
53;WA;98106;13250.0000;1113259.0000;908719.0000;2750.0000;7832.0000;1620.0000;9233.0000
53;WA;98107;17250.0000;2295452.0000;1808242.0000;6950.0000;43352.0000;2500.0000;18878.0000
53;WA;98108;12750.0000;1002876.0000;734149.0000;2550.0000;11032.0000;1280.0000;8380.0000
